X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
904,1,12  31 232223343 1322322223 5 5 5 5 5 5 5 5 5 5 5 51101 710 8 5 5 3 9 5 6 5 5 4 932431113122,NA,2,211111 11 2      113111111444444443 5544512,FL,4171636561596015135C,1,NA,25.003
906,1,12  1  212225553 98 8822882 1 8 1 3 1979797979797978  8  97989798989797989898989811131193332,NA,2,222222 2222      3 399999944444444322719512,MI,315065553176    543E,1,NA,25.002
908,1,22  1  293399449 99 88333999710971097109797979797978  8   7109797979797109797979744411111231 6 2,NA,2,222122 21 2      14211111144443444326374512,NJ,0090015010015190412E,1,NA,8.241
908,1,12  2  1112333411 422123313 5 5 5 5 5 5 5 5 5 5 5 51 91 4 5 5 5 2 4 2 2 5 8 8 2 244311132122,NA,2,111111 11 2      192111111444244441254045111,NJ,0090015010015190412E,1,NA,25.001
908,3,12 431 3311111111 531881111 8 898 8 8 8 8 8 8 8 8 88  1 6 4 9 8 4 598 5 7 8 9 7 844439193131 5,NA,1 4,111111 11 1      6 3111111212114241 73424411,NJ,0090015010015640312E,1,3,1.001
908,1,22  2  2322243411101383333210 4 1 1 1 210 6 1 1 1 11 91 4 1 1 1 1 1 2 1 1 1 1 1 113111112112,NA,2,111111 11 1      3 222212244412424224681522,NJ,0090015010015190412E,1,NA,9.151
908,1,12  1  1311444113173113111310 5 7 1 5 1 9 3 6 5 9 71101 8 1 7 8 3 5 1 7 4 2 9 5 322311133112,NA,2,211112 11 1      23211111144441424225207522,NJ,0090015010015015412E,1,NA,3.401
908,1,22  1  232224441210933333339898989898989897989898982  2  98989898989898989898989811111111112,NA,2,221222 12 2      3 211111144411444223669512,NJ,0090015010015015412E,1,NA,14.241
908,1,11  1  119111113 98 18383311010101010101010101010108  2  10101010101010101010101044499999192,NA,118,999999999 29     3 3111111444444443227595111,NJ,0090015010015190412E,1,NA,21.001
908,1,12  31 29332224111092332222 3 7 1 5 6 1 1 1 2 1 8 12  1 6 2 8 1 8 1 1 1 1 1 1 1 211421321322,NA,1 8,121111 11 1      3 2211999144424443 5759512,NJ,0090015010015190412E,1,NA,17.691
908,1,11  331333224442  432833332 7 7 5 1 7 7 7 5 1 1 7 12  1 4101010 11010 710101010 842411221222,NA,9,111122111 2111333132111111444434443 52922411,NJ,0090015010015190412E,1,NA,1.701
909,1,12  2  131114143  9233333331010101010101010101010102  2  10101010989810101010971044433333332,NA,2,222222 9212      4 911111122334444913218122,CA,0130028030026780419P,1,NA,5.224
909,3,12 12  2311414412 433113333 5 1 5 1 7 5 7 1 1 3 5 51 42   197 3 197 797 3 1 397 344211111111 410,9,1 4,291111 11 1      4 411111144444444322184142,CA,0130028030026780419P,1,3,3.314
909,1,12  1  231222333  923122122 9 9 7 4 7 9 9 7 9 9 9 91 11 4 3 6 5 9 5 7 5 4 2 2 3 642331113332,NA,1 4,121222 21 1      243111111442224242121841411,CA,0130028030026780419P,1,NA,5.154
909,1,22  31 131133443 11313331339797979797979797979797972  2  97979797979797979797979744422333332,NA,2,111111 11 1      3 3111111444444442 7679532,CA,0130028030024480219P,1,NA,1.004
909,1,21  31 111314322 97 2323283 1 2 6 2 8 2 4 2 4 2 2 79  2   2 1 6 1 7 6 3 1 5 4 2 724322232222,NA,2,929921222 92     3 1191222281128111 4465512,CA,0130028030024480219P,1,NA,6.124
909,1,12  2  939999113 97 8218188 5 7 8 7 8 8 8 6 5 7 5 58  8   5 4 5 5999797 6 4 897 538899999922,NA,2,919999 22 2      5 499999944141444222361512,CA,0130028030024480219P,1,NA,10.154
909,1,22  2  911124441199 2823113979797 997979798989898982  2   1 898 1979798 497 198 744419931912,NA,2,121111 11 1      4 311111144441444318771512,CA,0130028030026780419P,1,NA,10.044
909,3,21 42  2322224412 922223383 5 5 5 3 5 5 5 3 3 3 3 32  1 4 3 5 5 2 5 5 597 3 3 5 321211123112,NA,1 4,121121111 21 421314322111144421444425403442,CA,0130028030026780419P,1,2,3.274
909,3,12 11  231222233  932323323 2 3 3 1 2 2 2 2 2 3 2 12  1 4 2 5 2 2 2 2 2 1 1 4 2 132221313212,NA,2,121122 21 2      112111111144424441164941111,CA,0130028030026780419P,1,3,3.514
909,1,22  2  231232559 96         210 3 8 8 4 4 5 5 8 3 81 219698989898989898989898989844211139132,NA,2,222221 22 2      3 322111244421444126952512,CA,0130028030026780419P,1,NA,8.194
909,1,12  2  121144443 1713322223 8 8 7 8 697 6 797 897 42  196 3 997 1 397 6 5 6 6 2 611121111212,NA,2,222922 9922      133111111442414242134831411,CA,0130028030026780419P,1,NA,3.314
909,2,122 2  2121222411 422222223 9 6 1 4 6 2 4 3 7 5 5 42  1 4 110 1 2 4 2 4 7 8 9 5 322431111122,NA,1 4 8,999999 99 1      11311111122321444226325522,CA,0130028030026780419P,1,1,5.134
909,3,21 12  211111243 1622222113 5 4 5 6 5 3 4 7 6 5 6 61 4196 1 1 1 1 1 1 1 1 1 1 1 11111111111112,NA,2,999999999 22     4 322222233322333312511142,CA,0130028030026780419P,1,2,3.764
909,1,12  2  2922423412 432328822 797 7 697979797 8 897 81121 4 8 8 7 8 7 8 7 8 8 8 8 931111233312,NA,1 4 1,121121 92 1      11321111144441444925595512,CA,0130028030026780419P,1,NA,19.584
909,1,12  2  2221322211 423223328 5 7 2 5 6 1 2 710 9 9101101 4 2 7 1 2 5 1 5 1 710 5 142412313132,NA,1 4,211212 21 2      13211111114442444323196522,CA,0130028030026780419P,1,NA,2.394
909,1,22  1  211243443 1323323333 5 6 5 4 2 4 4 4 5 5 5 61121 4 5 5 5 5 5979797 5 597 522411223312,NA,2,211112 21 2      13211111144424444113489512,CA,0130028030026780419P,1,NA,14.964
910,2,122 1  9391999411 43822882310 5109810 51098981010101122  1010101010 510101010101023811193291 1,NA,2,999999 99 9      4 911111133333884223658522,NC,355144550154    545E,1,3,4.163
910,2,122 2  931144143  991333113 8 798 6 59898 8 79898 78  1 3 9 9 2 5 5 7 6 5 8 9 6 728233233232,NA,9,221112 11 2      143111911444434444253435211,NC,2810485180463120125E,1,3,3.843
910,1,22  1  2313224211 422323333 510 8 5 8 597 8 8 8 8 81101 497 9 7 597 5989798 8 8 842311293322,NA,1 4,122122 11 2      3 311111143313344223592512,NC,2810485180463120325E,1,NA,25.003
910,1,22  31 221144443 17933333339797979797979797979797 82  2  979797 5 1 197979710 51044812311332,NA,2,922922 91 2      143111111444444443 42125311,NC,3510325600292560125E,1,NA,5.093
910,1,12  1  2322224411 422232328 8 6 2 2 6 2 8 8 8 4 6 51 91 3 6 6 2 4 4 2 7 7 8 4 6 421411923222,NA,1 4,211192 11 1      11222222233322243323305542,NC,355144550154    545E,1,NA,3.943
910,1,22  1  2311444413 333233113 4 8 7 1 2 2 2 91010 5 41101 7 1 9 3 1 3 4 2 7 8 997 433312213112,NA,2,211111 11 1      3 322211223211434227523512,NC,3551445501549200135E,1,NA,14.463
910,1,21  1  2311144411 9233333331010 8979797 8 810 8 8972  2  97 897 497 4 1 697 5 5 244432122231 2,NA,2,222222221 22     13321111942344243323382522,NC,355144570116    535E,1,NA,12.553
910,1,22  2  23122444111792223333 8 8 5 5 598 5 5 5 5 5 52  1 6 5 5 5 5 5 5 5 5 5 5 5 528211213112,NA,112,222121 29 1      4 1111111242412241163663111,NC,2810485180463120125E,1,NA,7.183
910,1,11  2  231233443  43333331397 6 6 5 4 5 5979797 5 62  2   5 7 4 4 4 4 597 4 597 533332223322,NA,1 4,111112111 111213121211111133232334325334512,NC,3510325600292560125E,1,NA,22.393
910,1,12  1  211132223 97 11211221010 11010101010 5 5 1 12  196 1 5101010 5 110 5 110 54441113122116,NA,2,999999 99 2      112222222222322422132435112,NC,3510325600292560125E,1,NA,15.973
910,2,212 1  9331443411161883188398 898 5989898989898 3988  8   9 8 5 9 8 5 8 8 7 8 6 833311212231 8,NA,2,211112111 22     11311111142421444323434522,NC,2810485180463120125E,1,2,3.423
912,2,122 1  131141443  433333333 797 7 79797 6 6 5 6 7971122  1098 6 598 7 6 69898 79822421212222,NA,2,221212 11 1      24411111114141224225239522,GA,419154525150    545E,1,3,2.573
912,1,12  1  13114444121733333333 7 6 4 6 6 4 5 4 7 7 6 51102   6 1 3 6 6 7 8 4 3 2 3 444411111132,NA,112,221112 11 1      13311111144444444223324522,GA,425102507100    545E,1,NA,3.793
912,2,122 1  1922245511 423823333 7 5 5 5 5 1 1 7 6 6 6 51 81 6 110 8 7 5 6 2 5 5 7 5 444431112232,NA,1 4,222212 22 2      112111111344414442235255211,GA,425102507100    545E,1,2,2.763
912,1,22  2  3312344413 923883111 7 7 5 7 5 4 4 7 7 8 5 58  1 7 7 8 4 4 4 4 497 7 798 433411121212,NA,2,229121 99 1      14311111123241224425275522,GA,2191205031244680125E,1,NA,18.063
912,1,22  2  911333453 10333323139797979797 797 5 997 8108  1 597 897 5 597 9979797 9 331821132112,NA,2,221112 11 1      3 2211111424424443256535111,GA,425102507100    545E,1,NA,23.273
912,1,12  1  231111113  431123313 6 2 4 5 1 5 4 31010 8 42  1 1 1 4 4 3 2 3 3 3 6 5 4 244413131332,NA,2,211122 11 2      143111111414444443232055211,GA,2191205031244680125E,1,NA,3.853
912,1,12  1  2131344413 131133133 8 8 8 8 8 8 8 8 8 8 8 82  8   6 7 4 4 7 5 7 7 7 6 5 544411133331 1 7,NA,116,111111 11 1      11311111144443444327314522,GA,335054561054    545E,1,NA,3.603
912,1,11  2  2122222211 423222213 5 4 1 1 4 5 6 5 6 4 4 22  2   5 5 2 5 6 5 3 1 5 5 6 611111113112,NA,1 4,111122111 21 433111211111144444444223303512,GA,4251025071007520125E,1,NA,16.643
912,1,11  1  311114143  733233113 5 6 5 5 6 5 5 5 5 3 5 31 91 3 4 5 4 5 5 5 5 5 5 4 5 542422333131 9,NA,2,211112111 11 91313 3111111444444442235035111,GA,2191205031244680325E,1,NA,24.333
913,1,12  1  913314449 97 38233239999999999999999999999998  8  97979898989898989898989844419931392,NA,9,111111 11 1      3 422222244448444223819512,KS,3131376051418440134C,1,NA,15.242
913,1,22  1  111144443  423323333 5 6 4 5 3 6 4 5 6 4 6 58  8  97979797979797979797979743313123112,NA,2,222222 2222      3 321111244444444125779512,KS,313137605141    544C,1,NA,12.762
913,1,22  2  921141119 1013131111 5989898989898 8 9 998102  2   410 2 7 410 4 8 5 598 244411111312,NA,110,221119 11 2      14399999944442244325659512,KS,157028616032    544C,1,NA,19.182
913,2,222 2  131144212 98 2232111 6 6 310 7 410 8 2 5 8 82  2  10 3 7 9 7 5 7 8 6 6 2 444311222132,NA,2,221222 22 2      22311111144441441322181522,KS,1570286160323760124C,1,3,10.242
913,1,12  1  2111944411 4211231329799999999999999999999992  2   4 7 4 4 4 4 4 5 5 5 5 544311111122,NA,2,121122 11 2      13211111122222233423253512,KS,313137605141    534C,1,NA,9.132
913,1,12  1  211224443  738888888 5 8 5 5 5 7 5 5 5 5 7 38  1 6 3 7 3 5 5 7 3 5 3 5 7 344411111112,NA,2,221112 11 2      3 229211144421444127715512,KS,313137605141    544C,1,NA,8.932
914,1,22  31 991234441198 3322133 7 9 7 6 6 6 6 7 8 9 7 61 21 6 3 2 8 9 9 9 8 7 7 2 6 928211133112,NA,2,111121 11 1      4 2111111111211119 3999512,NY,0090015010015600312E,1,NA,12.941
914,1,11  1  23114444111011333313 7 8 8 7 7 5 7 7 8 8 7 72  2   5 7 2 2 5 2 5 5 7 8 7 623221223232,NA,1 8,121112111 21 8333142991999444824443275155111,NY,0090015010015660112E,1,NA,11.721
914,1,21  322,NA,NA,9999999999                          318 53,NY,0090015010015600312E,1,NA,3.001
914,1,12  2  221122221197 2233323 2 6 5 2 1 3 1 3 6 7 5 42  1 5 3 6 2 2 2 5 1 5 6 7 4 443322321312,NA,2,222121 22 2      22211111144432444327749512,NY,0090015010015600312E,1,NA,6.401
914,1,21  2  212234343 10223223331010 1 110 110 1101010101 11 8 5 5 5 5 5 5 5 5 5 5 5 543331223312,NA,2,112122111 12     11222221142241144126383512,NY,0090015010015660212E,1,NA,8.241
914,1,12  2  312223551296         1 7 1 6 6 7 1 1 6 1 7 12  1 2 9 3 1 3 3 1 7 2 7 5 7 622222213222,NA,2,292222 2222      12222122221422223225783512,NY,0090015010015600312E,1,NA,11.781
914,1,22  2  231394553 96        9710979797979797979797972  2   510 5 598979898109898 122311333232,NA,2,112112 11 2      13291111144442444117634512,NY,0090015010015660212E,1,NA,7.391
915,1,12  1  2213222412 423222323 9 6 2 2 2 1 1 1 1 5 5 11 11 4 5 6 1 1 1 1 1 1 1 6 5 133231133132,NA,2,121111 11 2      112111111444224442264545111,TX,4391526331515800137C,1,NA,13.213
915,1,21  2  231222342 97 2223323 5 5 2 1 3 2 3 7 5 5 6 72  2   398 2 5 3 2 398 5 6 4 443131233121 4,NA,2,921122111 22     11211111143442434124343512,TX,4391526331515800137C,1,NA,15.523
915,3,21 12  331111112  432111111 5 5 6 8 9 8 7 6 7 5 6 61 42   5 6 6 5 5 8 6 6 8 7 8 744411111111 4,NA,2,112112111 11 4333231121212443343343123311411,TX,3711007650992320127M,1,3,3.943
915,1,11  2  311144443 9898333138 5 6 3 4 5 3 3 7 7 5 6 51121 3 4 7 2 4 3 3 3 4 2 797 48482111111116,NA,2,999999999 12     143299999222214441264255111,TX,3711007650992320127M,1,NA,12.933
915,3,12 12  292222223  493333333 3 1 1 1 1 1 1 1 3 3 1 18  2  98989898989898989898989844411113311 5,NA,9,111111 11 2      19311111144141141213273142,TX,3711007650992320127M,1,3,1.003
915,1,12  1  131144443  42313331398 7 4 598989898 79898 72  2   3 8 3 2 3 3 3 6 6 7 6 643322122222,NA,2,221122 21 1      132111111333344331275255111,TX,439152633151    547C,1,NA,13.213
915,1,22  2  1111444413 433333333 4 5 7 6 5 5 4 4 6 6 5 51 42   5 5 5 6 5 5 4 5 5 4 4 434231113111 4,NA,2,122221 22 2      242111111444434343131814411,TX,371100765099    547M,1,NA,1.003
916,3,11 11  1111111111 211111111 1 1 1 1 1 1 1 1 1 1 1 11 11 1 1 1 1 1 1 1 1 1 1 1 1 111111111111 2,NA,1 8,111111111 11 1111111111111111111111113311111,CA,0670198620206920229P,1,3,20.484
916,1,12  1  2312242411 422223322 597 5 5 5 3 897 5 5 5 38  1 4989898 59797 3989898989842211193232,NA,2,222222 2222      3 321111144424444223559512,CA,0670198620206920229P,1,NA,18.154
916,1,22  1  9313413411 933333113 8 8 8 7 5 5 5 8 9 9 6 68  2   3 7 4 1 2 2 3 4 3 5 2 24442111322112,NA,2,111122 11 1      24311111142443344123183512,CA,089130868131    549P,1,NA,15.034
916,1,12  2  1211433411 923222121 7 7 3 7 7 7 6 8 6 6 5 51 28   8 8 3 5 6 3 7 5 5 8 5 322221111212,NA,1 2,111112 11 1      119111111444322442853225111,CA,4591168111196920329P,1,NA,15.634
916,1,12  2  912224559 96         5 198 5 1 1 1 1 1 1 1 18  1 499999999999999999999999932811113212,NA,9,229222 2229      19921911211388814928568519,CA,089130868131    549P,1,NA,17.494
916,1,21  1  1113144413 421323331 8 898 8 79898 5 8 898 52  2   7 8 2 59797 397 7 797 534311132312,NA,1 4 8,222221211 11121314 211111142232234126374512,CA,0670198620209270229P,1,NA,9.754
916,1,12  1  39132224111723233211 6 6 6 5 697 4 6 5 6 8 42  2   5 6 5 497 4 4 5 4 5 5 544831113312,NA,111,122122 11 1      3 2111111444224442136345411,CA,0670198620206920129P,1,NA,4.284
916,1,22  2  131244493 97933331339898989898989898989898988  2  98989898989898989898989844421233322,NA,9,922122 99 1      3 211111144444444225659512,CA,0670198620206920229P,1,NA,16.254
916,1,11  2  231144441198 3333332 710 210 9 8 2 4 8 810102  2   8 9 8 2 3 51010 81097 844399999991 4,NA,1 9,211111111 21 939311399999944841444127495512,CA,0670198620209270229P,1,NA,13.854
916,3,12 12  3322111411 93333333310 91010 8 5 5 81010 7101 91 1 9 5 5 8 5 5 1 1 9 9 5 944431333131 4,NA,2,122222 22 1      4 311111143444444312182142,CA,0670198620206920129P,1,2,2.124
916,1,12  2  1913322311 223233313 5 5 5 5 5 5 5 5 5 5 5 52  2   5 5 5 5 5 5 5 5 5 5 5 544423233332,NA,2,911112 11 2      241111111444444442176755111,CA,0670198620206920229P,1,NA,7.574
918,1,22  2  131144553 96         5 5 5 5 5 5 5 5 5 5 5 52  2   4 7 6 5 59797 5 5 6 5 54433112123116,NA,1 4,111111 11 1      21311111144343344125205512,OK,269059671058    547C,1,NA,25.003
918,1,22  2  231999993 97 3833333 5 8 2 4 3 3 3 4 3 6 3 52  2   6 5 2 4 4 2 3 4 4 5 3 322211113112,NA,2,211122 21 2      13111111144423334115594512,OK,2690596710588560127C,1,NA,24.843
918,1,12  1  1311444412 923333333 7 8 7 7 7 797 8 8 797972  2   4 8 4 4 5 5 3 6 7 7 6 544412223112,NA,2,221112 11 2      133111111444414449254644212,OK,2690596710588560127C,1,NA,10.193
918,1,22  1  9131944413179333111397 99797979797 6979797 82  2   2 5 1 1 1 1 19797 597 344221221122,NA,2,211122 11 1      11222211144432244323586512,OK,269059671058    547C,1,NA,25.003
919,2,222 1  1319344411 433833313 5 597 397 4 3 5 3 397 32  2   39797 3979797979797979744411313132,NA,2,211912 21 2      132111111443113442235035211,NC,3510325600296640125E,1,3,3.843
919,1,22  899,NA,NA,999999 999                          432 21,NC,3510325600296640225E,1,NA,9.933
919,1,12  2  2293349411 423332139 4 5 6 9 7 1 3 3 3 2 1 22  8   3 4 610 3 1 5 2 5 2 3 244433393132,NA,2,111122 11 1      3 329211244441444223801512,NC,3510325600296640225E,1,NA,12.303
919,1,22  2  933224443 98 3333323 2 2 2 2 2 1 1 1 2 2 2 22  2   5 5 5 5 597 5 5 5 5 5 54442323339111,NA,2,121222 11 1      3 211111144442444323623512,NC,2830395440405720345E,1,NA,25.003
919,1,11  1  9399999911 998888888 5 5 5 5979797 5989897 88  8  989898 1989898989898989888421333131 1,NA,2,221112111 11 41914 2111111444414442259995211,NC,3510325600296640125E,1,NA,14.003
919,1,11  31 333111551196         1 1 1 1 1 1 1 1 1 1 1 11 11 1 1 1 1 1 1 1 1 1 1 1 1 111111111112,NA,2,222222222221 1111111111111111111111 11911112,NC,351032560029    545E,1,NA,16.993
919,1,12  2  1111411113 421333313 79797 797979797979797972  2   79797 6 7979797979797 734323333232,NA,2,221122 11 2      3 399999944443444224684512,NC,3510325600296640225E,1,NA,12.303
919,1,12  2  3321444411 9333331331010101010 11010101010101 52   4 8 2 6 5 4 797 5 797 444332223321 4,NA,2,221122 11 1      233111111434433441262495112,NC,3510325600296640225E,1,NA,11.483
919,1,12  1  3311344411 923133321 8 7 5 5 7 4 8 5 4 998 51 51 7 6 7 6 5 5 2 5 5 3 9 4 344411132111 5,NA,2,211121 11 2      24411111144431444226243522,NC,3510325600296640125E,1,NA,1.613
919,1,12  1  2122222411 433122121 1 3 2 1 1 1 1 1 1 1 3 12  2   1 2 2 1 1 1 1 1 1 1 2 131111111112,NA,2,211122 11 2      11311111148441444313465522,NC,351032560029    545E,1,NA,10.123
919,1,22  1  2312322211 423223138 8 8 1 1 198 8 1 2 8 5 51 11 4 110 11010 1 1101010 51033421233132,NA,1 4,211121 21 1      192221112444414442252545211,NC,3510325600296640125E,1,NA,12.013
919,1,22  31 222215513 97 2888121 5 1 4 8 9 7 7 9 7 7 7 88  8   8 5 7 5 7 4 8 8 6 7 8 188333913119,NA,2,212222 22 2      121111111421433112 2462142,NC,3510325600296640125E,1,NA,4.763
941,1,22  2  1922222411 422223323 5 7 1 1 5 1 3 5 5 5 7 41 21 4 3 7 1 1 4 1 1 4 6 6 3 141111112222,NA,2,221122 21 2      112111111444444444272655111,FL,1330885710832700225E,1,NA,20.873
941,1,12  2  239133443  722223322 5 698 5 4 4 2 4 6 698 41101 6 6 598 6 5 3 3 5 7 798 543412123122,NA,2,211122 11 1      113222222143414443233025111,FL,1310165390153980225E,1,NA,16.643
941,1,22  2  331144442 1013332323 59797 397 1 3 59797 5972  2  10 5 5 597 4 89797 597 533221112112,NA,9,212112 11 2      11322222244232442123241512,FL,1310165390153980225E,1,NA,21.523
941,1,22  2  21122333121723223113 2 8 3 2 5 1 1 6 8 8 6 62  1 6 1 5 2 2 497 197 5 5 5 541211333122,NA,2,111122 11 1      141111111444444443265845111,FL,1330885710832700125E,1,NA,12.513
941,1,12  2  2212222311 422223833 498 1 6 1 5 5 3 1 1 4 22  2  979797979797 1979797979724431113312,NA,2,111111 11 2      3 322222212141444223586512,FL,133088571083    545E,1,NA,17.303
941,1,22  2  331111119 12913311339810 8 698 7 5 8 8 8 7101 22   8 5 79898 59898989898 944411112112,NA,2,129999 99 2      3 399999924421441215618512,FL,1330885710832700125E,1,NA,24.843
941,1,21  1  2222292211 792222828 597 1 5 5 1 1 1 5 5 5 52  1 6 39797 1 4 1 5 29797979722211112222,NA,9,911111111 21 4222293222292444213343233835111,FL,1310165390153980225E,1,NA,20.663
941,1,11  1  233224421197 3133133 6 610 610 6 6 6 6 6 6 62  2   1 3 3 1 1 1 1 1 198 5 344321223232,NA,1 4,999999999 19     11211111144444444322333512,FL,129045548044    545E,1,NA,17.433
941,1,21  2  911111113  8233333331010101010101010101010108  8   5 7 5 5 5 5 5 5 7 7 5 544411113112,NA,1 6 7,121121111 11 7333111111111444444441132881412,FL,1330885710835345135E,1,NA,2.343
941,1,22  1  213999423 97 88238289798989898979898989898 58  8   59898 5 4 59898989898 534811111132,NA,2,212112 11 2      4 299999944484224223465529,FL,6451535390157510125E,1,NA,11.343
954,1,22  2  2322114412 1238838331098 598 510 5 5 5 5 5 51 61 71098989898 598989898989811431133111 6,NA,2,111112 11 2      142111111444414443235085111,FL,1270155280162680115E,1,NA,14.253
954,2,122 1  9399144412 993233333 5 5 4 5 5 7 7 5 5 6 4 62  2   6 7 2 4 4 8 3 4 5 5 5 344411132312,NA,1 7 6,999999 99 2      142111111444434443234255211,FL,1270155280162680215E,1,2,3.093
954,1,21  1  112222552 96         1 8 6 1 1 7 1 2 7 7 1 72  1 1 1 4 5 3 3 3 3 2 4 2 4 332122333912,NA,9,229121292 22     3 322222232233414126339512,FL,1270155280162680215E,1,NA,13.903
954,1,21  2  112232343  722323333 5 5 3 5 5 3 5 7 7 7 7 52  2   7 7 5 5 5 3 3 7 7 7 7 533211312221 7 6,5,2,211111111 11 632313211111133333334124346512,FL,1270155280162680115E,1,NA,15.523
954,2,212 3212312244413 833223322 8 3 3 3 3 1 8 8 8 8 5 52  1 6 5 1 1 1 1 1 5 1 4 4 4 541421133232,NA,2,211112211 22     144111111444132442 4282522,FL,1270155280162680115E,1,3,3.433
954,1,12  1  3112424411 932213118 5 5 5 2 5 3 3 5 8 7 9 78  1 6 3 5 2 3 4 3 3 6 7 8 9 741333231312,NA,1 2,121112 11 1      3 211111141441444216763512,FL,1270155280162680115E,1,NA,7.213
970,1,22  2  211294449 17938333339797979797 99797979797972  2   5 8 5 3 5 5 5979710 79733431133212,NA,2,222222 2222      3 222111244442444126762512,CO,241021751018    548M,1,NA,12.304
970,1,22  2  2319222212 492228388971097 1 5979797979797978  1 4 4 7 1 598 4 3 5 7 8 8 722321113112,NA,1 4,222912 21 9      3 399292943441444123692512,CO,241021751018    548M,1,NA,16.854
970,1,21  1  2212222311 4222233229898 6 998 89898989898988  1 4 5 5 3 1 5 3 5 5 5 5 5 521211113112,NA,2,221121111 21 422224211111124223443126429512,CO,241021751018    548M,1,NA,9.754
972,1,21  2  131111113  433333333 6 6 6 6 6 6 6 6 6 6 6 62  2   4 7 5 4 5 4 5 6 6 8 4 444431323331 4 7,9,1 4,111111111 21 413113399999922222224926308522,TX,1090086230081920117C,1,NA,3.553
